AVG,Seconds,Milliseconds
06:06:31,-0.0000371,
06:06:33,-0.0000102,
06:06:35,-0.0000230,
06:06:37,-0.0000221,
06:06:39,0.0000009,
06:06:41,-0.0000515,
06:06:43,-0.0000447,
06:06:45,-0.0000382,
06:06:47,-0.0000427,
06:06:49,0.0000602,
06:06:51,0.0000068,
06:06:53,-0.0000254,
06:06:55,-0.0000658,
06:06:57,-0.0000526,
06:06:59,-0.0000327,
06:07:01,0.0000114,
06:07:03,-0.0000513,
06:07:05,0.0000059,
06:07:07,0.0000074,
06:07:09,-0.0000314,
06:07:11,-0.0000171,
06:07:13,-0.0000489,
06:07:15,0.0000409,
06:07:17,0.0000427,
06:07:19,0.0000358,
06:07:21,0.0000775,
06:07:23,0.0000522,
06:07:25,0.0000352,
06:07:27,0.0000058,
06:07:29,0.0001007,
06:07:31,0.0001214,
06:07:33,0.0000498,
06:07:35,0.0000603,
06:07:37,0.0000525,
06:07:39,0.0000363,
06:07:41,0.0000591,
06:07:43,0.0000540,
06:07:45,0.0000797,
06:07:47,0.0000051,
06:07:50,0.0000727,
06:07:52,0.0000493,
06:07:54,0.0000903,
06:07:56,0.0000602,
06:07:58,0.0000179,
06:08:00,0.0000694,
06:08:02,0.0000707,
06:08:04,0.0000683,
06:08:06,0.0000047,
06:08:08,0.0000798,
06:08:10,0.0000935,
06:08:12,0.0000956,
06:08:14,0.0000810,
06:08:16,0.0000927,
06:08:18,0.0000984,
06:08:20,0.0001140,
06:08:22,0.0000981,
06:08:24,0.0000407,
06:08:26,0.0001246,
06:08:28,0.0001275,
06:08:30,0.0001560,
06:08:32,0.0001285,
06:08:34,0.0001367,
06:08:36,0.0001704,
06:08:38,0.0001729,
06:08:40,0.0001682,
06:08:42,0.0002240,
06:08:44,0.0001539,
06:08:46,0.0002037,
06:08:48,0.0002021,
06:08:50,0.0002059,
06:08:52,0.0001799,
06:08:54,0.0002012,
06:08:56,0.0002009,
06:08:58,0.0001921,
06:09:00,0.0002459,
06:09:02,0.0001890,
06:09:04,0.0002005,
06:09:06,0.0002460,
06:09:08,0.0002399,
06:09:10,0.0002456,
06:09:12,0.0001820,
06:09:14,0.0001850,
06:09:16,0.0001981,
06:09:18,0.0002376,
06:09:20,0.0002676,
06:09:22,0.0001859,
06:09:24,0.0001973,
06:09:26,0.0001596,
06:09:28,0.0001506,
06:09:30,0.0001873,
06:09:32,0.0001315,
06:09:34,0.0001033,
06:09:36,0.0001213,
06:09:38,0.0001551,
06:09:40,0.0001418,
06:09:42,0.0000896,
06:09:44,0.0001082,
06:09:46,0.0000886,
06:09:48,0.0001299,
06:09:50,0.0001122,
06:09:52,0.0000535,
06:09:54,0.0000953,
06:09:56,0.0001260,
06:09:59,0.0000822,
06:10:01,0.0000997,
06:10:03,0.0000880,
06:10:05,0.0000936,
06:10:07,0.0000975,
06:10:09,0.0000991,
06:10:11,0.0000585,
06:10:13,0.0001026,
06:10:15,0.0001173,
06:10:17,0.0001073,
06:10:19,0.0001071,
06:10:21,0.0000920,
06:10:23,0.0001281,
06:10:25,0.0001115,
06:10:27,0.0001434,
06:10:29,0.0000856,
06:10:31,0.0001295,
06:10:33,0.0000949,
06:10:35,0.0000925,
06:10:37,0.0001135,
06:10:39,0.0001928,
06:10:41,0.0001187,
06:10:43,0.0001099,
06:10:45,0.0001770,
06:10:47,0.0001137,
06:10:49,0.0001056,
06:10:51,0.0001508,
06:10:53,0.0001576,
06:10:55,0.0000577,
06:10:57,0.0001309,
06:10:59,0.0001339,
06:11:01,0.0002391,
06:11:03,0.0001412,
06:11:05,0.0001492,
06:11:07,0.0001529,
06:11:09,0.0001440,
06:11:11,0.0001423,
06:11:13,0.0001128,
06:11:15,0.0001768,
06:11:17,0.0001743,
06:11:19,0.0001804,
06:11:21,0.0001367,
06:11:23,0.0001751,
06:11:25,0.0001701,
06:11:27,0.0001550,
06:11:29,0.0001689,
06:11:31,0.0001905,
06:11:33,0.0001975,
06:11:35,0.0002831,
06:11:37,0.0001643,
06:11:39,0.0001867,
06:11:41,0.0002099,
06:11:43,0.0001934,
06:11:45,0.0001909,
06:11:47,0.0002135,
06:11:49,0.0002189,
06:11:51,0.0002511,
06:11:53,0.0001976,
06:11:55,0.0002180,
06:11:57,0.0002267,
06:11:59,0.0002440,
06:12:01,0.0002444,
06:12:03,0.0002509,
06:12:05,0.0002435,
06:12:08,0.0002360,
06:12:10,0.0002780,
06:12:12,0.0002712,
06:12:14,0.0002332,
06:12:16,0.0002706,
06:12:18,0.0002776,
06:12:20,0.0002553,
06:12:22,0.0002843,
06:12:24,0.0002802,
06:12:26,0.0002687,
06:12:28,0.0002901,
06:12:30,0.0002907,
06:12:32,0.0003445,
06:12:34,0.0002950,
06:12:36,0.0002736,
06:12:38,0.0002907,
06:12:40,0.0002918,
06:12:42,0.0003255,
06:12:44,0.0003154,
06:12:46,0.0003259,
06:12:48,0.0002648,
06:12:50,0.0003275,
06:12:52,0.0003177,
06:12:54,0.0003196,
06:12:56,0.0003269,
06:12:58,0.0003400,
06:13:00,0.0003167,
06:13:02,0.0003273,
06:13:04,0.0003612,
06:13:06,0.0003523,
06:13:08,0.0003710,
06:13:10,0.0003590,
06:13:12,0.0003689,
06:13:14,0.0004166,
06:13:16,0.0003813,
06:13:18,0.0003894,
06:13:20,0.0003911,
06:13:22,0.0003985,
06:13:24,0.0003686,
06:13:26,0.0003880,
06:13:28,0.0003976,
06:13:30,0.0003925,
06:13:32,0.0004133,
06:13:34,0.0003804,
06:13:36,0.0004218,
06:13:38,0.0003926,
06:13:40,0.0004328,
06:13:42,0.0004456,
06:13:44,0.0018746,
06:13:46,0.0004538,
06:13:48,0.0004601,
06:13:50,0.0004349,
06:13:52,0.0004411,
06:13:54,0.0004081,
06:13:56,0.0004192,
06:13:58,0.0004537,
06:14:00,0.0004932,
06:14:02,0.0004245,
06:14:04,0.0004651,
06:14:06,0.0004392,
06:14:08,0.0004460,
06:14:10,0.0004597,
06:14:12,0.0004527,
06:14:14,0.0004304,
06:14:17,0.0004720,
06:14:19,0.0004425,
06:14:21,0.0004500,
06:14:23,0.0004627,
06:14:25,0.0004518,
06:14:27,0.0004576,
06:14:29,0.0004922,
06:14:31,0.0004618,
06:14:33,0.0004769,
06:14:35,0.0004532,
06:14:37,0.0005072,
06:14:39,0.0004860,
06:14:41,0.0005221,
06:14:43,0.0005008,
06:14:45,0.0005186,
06:14:47,0.0005053,
06:14:49,0.0004947,
06:14:51,0.0005085,
06:14:53,0.0005198,
06:14:55,0.0005084,
06:14:57,0.0005093,
06:14:59,0.0005691,
06:15:01,0.0005898,
06:15:03,0.0005491,
06:15:05,0.0005348,
06:15:07,0.0005356,
06:15:09,0.0005546,
06:15:11,0.0005372,
06:15:13,0.0005473,
06:15:15,0.0005482,
06:15:17,0.0005652,
06:15:19,0.0005621,
06:15:21,0.0005479,
06:15:23,0.0005610,
06:15:25,0.0005626,
06:15:27,0.0005674,
06:15:29,0.0006142,
06:15:31,0.0006002,
06:15:33,0.0005750,
06:15:35,0.0005870,
06:15:37,0.0005766,
06:15:39,0.0006220,
06:15:41,0.0005783,
06:15:43,0.0006091,
06:15:45,0.0005602,
06:15:47,0.0005244,
06:15:49,0.0004564,
06:15:51,0.0004415,
06:15:53,0.0004045,
06:15:55,0.0003886,
06:15:57,0.0003772,
06:15:59,0.0003495,
06:16:01,0.0003295,
06:16:03,0.0003361,
06:16:05,0.0002971,
06:16:07,0.0002840,
06:16:09,0.0002841,
06:16:11,0.0002967,
06:16:13,0.0002476,
06:16:15,0.0002888,
06:16:17,0.0002662,
06:16:19,0.0002560,
06:16:21,0.0002735,
06:16:23,0.0002681,
06:16:26,0.0015225,
06:16:28,0.0002462,
06:16:30,0.0002657,
06:16:32,0.0002659,
06:16:34,0.0002758,
06:16:36,0.0002546,
06:16:38,0.0002769,
06:16:40,0.0002640,
06:16:42,0.0002624,
06:16:44,0.0002792,
06:16:46,0.0003017,
06:16:48,0.0002501,
06:16:50,0.0002454,
06:16:52,0.0002200,
06:16:54,0.0002207,
06:16:56,0.0001868,
06:16:58,0.0001785,
06:17:00,0.0001585,
06:17:02,0.0001546,
06:17:04,0.0001827,
06:17:06,0.0001640,
06:17:08,0.0001471,
06:17:10,0.0000793,
06:17:12,0.0001260,
06:17:14,0.0001349,
06:17:16,0.0000943,
06:17:18,0.0000625,
06:17:20,0.0000268,
06:17:22,0.0000579,
06:17:24,0.0000619,
06:17:26,-0.0000561,
06:17:28,0.0000387,
06:17:30,0.0000488,
06:17:32,0.0000044,
06:17:34,0.0000176,
06:17:36,0.0000450,
06:17:38,0.0000328,
06:17:40,0.0000629,
06:17:42,0.0000561,
06:17:44,0.0000204,
06:17:46,0.0000171,
06:17:48,0.0000229,
06:17:50,0.0000535,
06:17:52,0.0000208,
06:17:54,0.0000733,
06:17:56,0.0000594,
06:17:58,0.0000810,
06:18:00,0.0000651,
06:18:02,0.0000179,
06:18:04,0.0000400,
06:18:06,0.0001601,
06:18:08,0.0000546,
06:18:10,0.0000486,
06:18:12,0.0000602,
06:18:14,0.0000502,
06:18:16,0.0000469,
06:18:18,0.0000968,
06:18:20,0.0000935,
06:18:22,0.0000774,
06:18:24,0.0000739,
06:18:26,0.0000910,
06:18:28,0.0014407,
06:18:30,0.0001175,
06:18:32,0.0001421,
06:18:35,0.0001053,
06:18:37,0.0001458,
06:18:39,0.0001332,
06:18:41,0.0001893,
06:18:43,0.0001696,
06:18:45,0.0001278,
06:18:47,0.0001369,
06:18:49,0.0000871,
06:18:51,0.0000564,
06:18:53,0.0001247,
06:18:55,0.0001010,
06:18:57,0.0001416,
06:18:59,0.0002149,
06:19:01,0.0001296,
06:19:03,0.0001350,
06:19:05,0.0001767,
06:19:07,0.0001513,
06:19:09,0.0020157,
06:19:11,0.0001421,
06:19:13,0.0001553,
06:19:15,0.0001593,
06:19:17,0.0001452,
06:19:19,0.0001447,
06:19:21,0.0001329,
06:19:23,0.0001693,
06:19:25,0.0002092,
06:19:27,0.0001962,
06:19:29,0.0001906,
06:19:31,0.0001902,
06:19:33,0.0015023,
06:19:35,0.0001948,
06:19:37,0.0002117,
06:19:39,0.0002102,
06:19:41,0.0002260,
06:19:43,0.0001789,
06:19:45,0.0002078,
06:19:47,0.0002016,
06:19:49,0.0002222,
06:19:51,0.0002256,
06:19:53,0.0002078,
06:19:55,0.0002114,
06:19:57,0.0002047,
06:19:59,0.0002129,
06:20:01,0.0002371,
06:20:03,0.0002216,
06:20:05,0.0002242,
06:20:07,0.0002412,
06:20:09,0.0002392,
06:20:11,0.0002216,
06:20:13,0.0002282,
06:20:15,0.0002894,
06:20:17,0.0002513,
06:20:19,0.0003366,
06:20:21,0.0002334,
06:20:23,0.0002576,
06:20:25,0.0003067,
06:20:27,0.0002731,
06:20:29,0.0002921,
06:20:31,0.0002800,
06:20:33,0.0002743,
06:20:35,0.0002668,
06:20:37,0.0002760,
06:20:39,0.0002646,
06:20:41,0.0002746,
06:20:44,0.0003371,
06:20:46,0.0014985,
06:20:48,0.0003570,
06:20:50,0.0002817,
06:20:52,0.0003580,
06:20:54,0.0003023,
06:20:56,0.0003030,
06:20:58,0.0003249,
06:21:00,0.0003736,
06:21:02,0.0003318,
06:21:04,0.0003556,
06:21:06,0.0003684,
06:21:08,0.0003209,
06:21:10,0.0003632,
06:21:12,0.0003463,
06:21:14,0.0003447,
06:21:16,0.0003561,
06:21:18,0.0003225,
06:21:20,0.0003660,
06:21:22,0.0003364,
06:21:24,0.0003663,
06:21:26,0.0003221,
06:21:28,0.0003557,
06:21:30,0.0003472,
06:21:32,0.0003284,
06:21:34,0.0003610,
06:21:36,0.0003609,
06:21:38,0.0003535,
06:21:40,0.0003785,
06:21:42,0.0003510,
06:21:44,0.0003851,
06:21:46,0.0003776,
06:21:48,0.0003470,
06:21:50,0.0003821,
06:21:52,0.0004232,
06:21:54,0.0004181,
06:21:56,0.0003482,
06:21:58,0.0003597,
06:22:00,0.0004565,
06:22:02,0.0048973,
06:22:04,0.0004681,
06:22:06,0.0004486,
06:22:08,0.0004557,
06:22:10,0.0004566,
06:22:12,0.0004463,
06:22:14,0.0004812,
06:22:16,0.0004722,
06:22:18,0.0004517,
06:22:20,0.0005016,
06:22:22,0.0004814,
06:22:24,0.0005011,
06:22:26,0.0005103,
06:22:28,0.0004949,
06:22:30,0.0004979,
06:22:32,0.0005570,
06:22:34,0.0005590,
06:22:36,0.0005249,
06:22:38,0.0005082,
06:22:40,0.0005026,
06:22:42,0.0005247,
06:22:44,0.0005338,
06:22:46,0.0005305,
06:22:48,0.0005263,
06:22:51,0.0005228,
06:22:53,0.0005064,
06:22:55,0.0005460,
06:22:57,0.0005368,
06:22:59,0.0005661,
06:23:01,0.0005851,
06:23:03,0.0005454,
06:23:05,0.0005670,
06:23:07,0.0005423,
06:23:09,0.0005662,
06:23:11,0.0005544,
06:23:13,0.0005561,
06:23:15,0.0004939,
06:23:17,0.0004394,
06:23:19,0.0003307,
06:23:21,0.0003635,
06:23:23,0.0003091,
06:23:25,0.0002677,
06:23:27,0.0001870,
06:23:29,0.0002667,
06:23:31,0.0002118,
06:23:33,0.0002085,
06:23:35,0.0001860,
06:23:37,0.0001605,
06:23:39,0.0001904,
06:23:41,0.0001466,
06:23:43,0.0001400,
06:23:45,0.0001586,
06:23:47,0.0002292,
06:23:49,0.0001864,
06:23:51,0.0000878,
06:23:53,0.0001562,
06:23:55,0.0001752,
06:23:57,0.0001533,
06:23:59,0.0001853,
06:24:01,0.0001496,
06:24:03,0.0001523,
06:24:05,0.0001500,
06:24:07,0.0001607,
06:24:09,0.0001225,
06:24:11,0.0001455,
06:24:13,0.0001577,
06:24:15,0.0001691,
06:24:17,0.0001367,
06:24:19,0.0001501,
06:24:21,0.0001242,
06:24:23,0.0001418,
06:24:25,0.0001501,
06:24:27,0.0001332,
06:24:29,0.0002053,
06:24:31,0.0001460,
06:24:33,0.0001799,
06:24:35,0.0001526,
06:24:37,0.0001701,
06:24:39,0.0001808,
06:24:41,0.0001619,
06:24:43,0.0001698,
06:24:45,0.0001765,
06:24:47,0.0001800,
06:24:49,0.0001537,
06:24:51,0.0001551,
06:24:53,0.0001691,
06:24:55,0.0002007,
06:24:57,0.0027702,
06:25:00,0.0001950,
06:25:02,0.0001748,
06:25:04,0.0004120,
06:25:06,0.0001946,
06:25:08,0.0001488,
06:25:10,0.0002237,
06:25:12,0.0001772,
06:25:14,0.0001918,
06:25:16,0.0002019,
06:25:18,0.0002055,
06:25:20,0.0001974,
06:25:22,0.0002135,
06:25:24,0.0002214,
06:25:26,0.0002050,
06:25:28,0.0001771,
06:25:30,0.0002148,
06:25:32,0.0002301,
06:25:34,0.0002189,
06:25:36,0.0002311,
06:25:38,0.0002269,
06:25:40,0.0002161,
06:25:42,0.0005543,
06:25:44,0.0002502,
06:25:46,0.0002387,
06:25:48,0.0002495,
06:25:50,0.0002924,
06:25:52,0.0002305,
06:25:54,0.0002394,
06:25:56,0.0002276,
06:25:58,0.0002436,
06:26:00,0.0002408,
06:26:02,0.0002140,
06:26:04,0.0001234,
06:26:06,0.0002668,
06:26:08,0.0003042,
06:26:10,0.0002581,
06:26:12,0.0002608,
06:26:14,0.0002979,
06:26:16,0.0002967,
06:26:18,0.0002851,
06:26:20,0.0002835,
06:26:22,0.0003117,
06:26:24,0.0002925,
06:26:26,0.0002806,
06:26:28,0.0002939,
06:26:30,0.0003248,
06:26:32,0.0003399,
06:26:34,0.0003014,
06:26:36,0.0003152,
06:26:38,0.0002978,
06:26:40,0.0002953,
06:26:42,0.0003713,
06:26:44,0.0003765,
06:26:46,0.0003633,
06:26:48,0.0003446,
06:26:50,0.0003683,
06:26:52,0.0003622,
06:26:54,0.0003435,
06:26:56,0.0003193,
06:26:58,0.0003196,
06:27:00,0.0003314,
06:27:02,0.0003437,
06:27:04,0.0003296,
06:27:06,0.0003117,
06:27:09,0.0003260,
06:27:11,0.0003646,
06:27:13,0.0003230,
06:27:15,0.0003262,
06:27:17,0.0003320,
06:27:19,0.0003473,
06:27:21,0.0003699,
06:27:23,0.0003443,
06:27:25,0.0018150,
06:27:27,0.0003997,
06:27:29,0.0003606,
06:27:31,0.0003869,
06:27:33,0.0003642,
06:27:35,0.0003582,
06:27:37,0.0003576,
06:27:39,0.0003535,
06:27:41,0.0003412,
06:27:43,0.0003704,
06:27:45,0.0003592,
06:27:47,0.0004004,
06:27:49,0.0003589,
06:27:51,0.0003645,
06:27:53,0.0004061,
06:27:55,0.0004053,
06:27:57,0.0004208,
06:27:59,0.0003883,
06:28:01,0.0004150,
06:28:03,0.0004320,
06:28:05,0.0004149,
06:28:07,0.0004335,
06:28:09,0.0004266,
06:28:11,0.0004250,
06:28:13,0.0004063,
06:28:15,0.0004915,
06:28:17,0.0005100,
06:28:19,0.0004699,
06:28:21,0.0004525,
06:28:23,0.0004454,
06:28:25,0.0004362,
06:28:27,0.0004450,
06:28:29,0.0005147,
06:28:31,0.0004784,
06:28:33,0.0004589,
06:28:35,0.0004706,
06:28:37,0.0005674,
06:28:39,0.0004879,
06:28:41,0.0004757,
06:28:43,0.0005151,
06:28:45,0.0005415,
06:28:47,0.0004999,
06:28:49,0.0005214,
06:28:51,0.0004526,
06:28:53,0.0004422,
06:28:55,0.0004799,
06:28:57,0.0004304,
06:28:59,0.0004313,
06:29:01,0.0005062,
06:29:03,0.0004564,
06:29:05,0.0004483,
06:29:07,0.0004673,
06:29:09,0.0004737,
06:29:11,0.0005360,
06:29:13,0.0005114,
06:29:15,0.0004703,
06:29:18,0.0004747,
06:29:20,0.0004633,
06:29:22,0.0017723,
06:29:24,0.0004934,
06:29:26,0.0005103,
06:29:28,0.0006877,
06:29:30,0.0005012,
06:29:32,0.0004635,
06:29:34,0.0005497,
06:29:36,0.0005114,
06:29:38,0.0004918,
06:29:40,0.0004174,
06:29:42,0.0003745,
06:29:44,0.0003600,
06:29:46,0.0003085,
06:29:48,0.0002585,
06:29:50,0.0002793,
06:29:52,0.0001993,
06:29:54,0.0002282,
06:29:56,0.0002151,
06:29:58,0.0001782,
06:30:00,0.0002050,
06:30:02,0.0001248,
06:30:04,0.0001819,
06:30:06,0.0000989,
06:30:08,0.0001068,
06:30:10,0.0001581,
06:30:12,0.0001331,
06:30:14,0.0001106,
06:30:16,0.0000901,
06:30:18,0.0000948,
06:30:20,0.0000761,
06:30:22,0.0000825,
06:30:24,0.0000932,
06:30:26,0.0000950,
06:30:28,0.0000708,
06:30:30,0.0000892,
06:30:32,0.0001383,
06:30:34,0.0000852,
06:30:36,0.0001371,
06:30:38,0.0000828,
06:30:40,0.0001617,
06:30:42,0.0000841,
06:30:44,0.0000968,
06:30:46,0.0000907,
06:30:48,0.0001019,
06:30:50,0.0000705,
06:30:52,0.0000966,
06:30:54,0.0001618,
06:30:56,0.0000805,
06:30:58,0.0001676,
06:31:00,0.0001139,
06:31:02,0.0002138,
06:31:04,0.0001472,
06:31:06,0.0001252,
06:31:08,0.0001033,
06:31:10,0.0001002,
06:31:12,0.0001223,
06:31:14,0.0001310,
06:31:16,0.0001369,
06:31:18,0.0001479,
06:31:20,0.0001779,
06:31:22,0.0000954,
06:31:24,0.0001519,
06:31:27,0.0001436,
06:31:29,0.0001407,
06:31:31,0.0000923,
06:31:33,0.0001723,
06:31:35,0.0000735,
06:31:37,0.0001932,
06:31:39,0.0001123,
06:31:41,0.0001231,
06:31:43,0.0016143,
06:31:45,0.0000831,
06:31:47,0.0000834,
06:31:49,0.0001195,
06:31:51,0.0001022,
06:31:53,0.0001052,
06:31:55,0.0001158,
06:31:57,0.0000880,
06:31:59,0.0000937,
06:32:01,0.0001020,
06:32:03,0.0001442,
06:32:05,0.0001169,
06:32:07,0.0000949,
06:32:09,0.0001507,
06:32:11,0.0001122,
06:32:13,0.0001329,
06:32:15,0.0001024,
06:32:17,0.0001311,
06:32:19,0.0001001,
06:32:21,0.0001413,
06:32:23,0.0001389,
06:32:25,0.0001119,
06:32:27,0.0000312,
06:32:29,0.0001097,
06:32:31,0.0001436,
06:32:33,0.0001051,
06:32:35,0.0001084,
06:32:37,0.0001199,
06:32:39,0.0001300,
06:32:41,0.0001530,
06:32:43,0.0001257,
06:32:45,0.0001219,
06:32:47,0.0001501,
06:32:49,0.0001582,
06:32:51,0.0001800,
06:32:53,0.0001411,
06:32:55,0.0001055,
06:32:57,0.0002383,
06:32:59,0.0000961,
06:33:01,0.0001816,
06:33:03,0.0001109,
06:33:05,0.0001385,
06:33:07,0.0002294,
06:33:09,0.0002309,
06:33:11,0.0001443,
06:33:13,0.0001355,
06:33:15,0.0001935,
06:33:17,0.0001825,
06:33:19,0.0001803,
06:33:21,0.0001498,
06:33:23,0.0001606,
06:33:25,0.0001677,
06:33:27,0.0001643,
06:33:29,0.0001637,
06:33:31,0.0001530,
06:33:33,0.0002253,
06:33:36,0.0001529,
06:33:38,0.0001789,
06:33:40,0.0001991,
06:33:42,0.0002572,
06:33:44,0.0002372,
06:33:46,0.0001664,
06:33:48,-0.0008244,
06:33:50,0.0002640,
06:33:52,0.0001547,
06:33:54,0.0001206,
06:33:56,0.0001760,
06:33:58,0.0001439,
06:34:00,0.0001922,
06:34:02,0.0001330,
06:34:04,0.0001267,
06:34:06,0.0000997,
06:34:08,0.0014133,
06:34:10,0.0000992,
06:34:12,0.0000300,
06:34:14,0.0000713,
06:34:16,0.0000831,
06:34:18,0.0000633,
06:34:20,0.0000673,
06:34:22,0.0000292,
06:34:24,0.0000419,
06:34:26,0.0000688,
06:34:28,0.0001108,
06:34:30,0.0000262,
06:34:32,0.0000454,
06:34:34,0.0000886,
06:34:36,0.0000378,
06:34:38,-0.0000033,
06:34:40,0.0001155,
06:34:42,0.0001426,
06:34:44,0.0000623,
06:34:46,0.0000677,
06:34:48,-0.0000710,
06:34:50,0.0000474,
06:34:52,0.0000586,
06:34:54,0.0000517,
06:34:56,0.0000785,
06:34:58,0.0001259,
06:35:00,0.0001933,
06:35:02,0.0000931,
06:35:04,0.0000696,
06:35:06,0.0000771,
06:35:08,0.0000868,
06:35:10,0.0000998,
06:35:12,0.0000766,
06:35:14,0.0000829,
06:35:16,0.0000400,
06:35:18,0.0001380,
06:35:20,0.0000588,
06:35:22,0.0000962,
06:35:24,0.0000771,
06:35:26,0.0000860,
06:35:28,0.0001080,
06:35:30,0.0001233,
06:35:32,0.0001085,
06:35:34,0.0000837,
06:35:36,0.0001335,
06:35:38,0.0001125,
06:35:40,0.0001131,
06:35:42,0.0001148,
06:35:45,0.0001642,
06:35:47,0.0001271,
06:35:49,0.0000946,
06:35:51,0.0001047,
06:35:53,0.0001356,
06:35:55,0.0001360,
06:35:57,0.0001656,
06:35:59,0.0000577,
06:36:01,0.0000970,
06:36:03,0.0000951,
06:36:05,0.0001061,
06:36:07,0.0001225,
06:36:09,0.0001005,
06:36:11,0.0001883,
06:36:13,0.0001119,
06:36:15,0.0001377,
06:36:17,0.0001534,
06:36:19,0.0001192,
06:36:21,0.0001165,
06:36:23,0.0001361,
06:36:25,0.0001751,
06:36:27,0.0014166,
06:36:29,0.0000993,
06:36:31,0.0001320,
06:36:33,0.0001401,
06:36:35,0.0001142,
06:36:37,0.0001204,
06:36:39,0.0002074,
06:36:41,0.0001852,
06:36:43,0.0001799,
06:36:45,0.0001572,
06:36:47,0.0001759,
06:36:49,0.0001760,
06:36:51,0.0041546,
06:36:53,0.0002174,
06:36:55,0.0001750,
06:36:57,0.0001835,
06:36:59,0.0002064,
06:37:01,0.0002520,
06:37:03,0.0002493,
06:37:05,0.0001815,
06:37:07,0.0002598,
06:37:09,0.0001878,
06:37:11,0.0001735,
06:37:13,0.0001734,
06:37:15,0.0001509,
06:37:17,0.0001418,
06:37:19,0.0000856,
06:37:21,0.0001139,
06:37:23,0.0001269,
06:37:25,0.0000700,
06:37:27,0.0001639,
06:37:29,0.0000586,
06:37:31,0.0000070,
06:37:33,0.0001266,
06:37:35,0.0000598,
06:37:37,0.0000582,
06:37:39,0.0000663,
06:37:41,0.0000504,
06:37:43,0.0000608,
06:37:45,0.0000821,
06:37:47,0.0000749,
06:37:49,0.0000461,
06:37:51,-0.0000163,
06:37:54,0.0000538,
06:37:56,0.0000952,
06:37:58,0.0000702,
06:38:00,0.0000347,
06:38:02,0.0000604,
06:38:04,0.0000375,
06:38:06,0.0000318,
06:38:08,0.0000734,
06:38:10,0.0000589,
06:38:12,0.0019397,
06:38:14,0.0000319,
06:38:16,0.0000205,
06:38:18,-0.0000014,
06:38:20,0.0000028,
06:38:22,-0.0000500,
06:38:24,-0.0000585,
06:38:26,-0.0000259,
06:38:28,-0.0000112,
06:38:30,0.0000165,
06:38:32,0.0000300,
06:38:34,0.0000187,
06:38:36,-0.0000029,
06:38:38,-0.0000021,
06:38:40,0.0000207,
06:38:42,-0.0000277,
06:38:44,0.0000748,
06:38:46,0.0000344,
06:38:48,-0.0000117,
06:38:50,0.0000255,
06:38:52,0.0000007,
06:38:54,0.0000266,
06:38:56,0.0000161,
06:38:58,0.0000344,
06:39:00,0.0000160,
06:39:02,0.0000034,
06:39:04,-0.0000155,
06:39:06,0.0000152,
06:39:08,0.0000140,
06:39:10,-0.0000251,
06:39:12,0.0000340,
06:39:14,-0.0000096,
06:39:16,0.0000005,
06:39:18,-0.0000223,
06:39:20,-0.0000238,
06:39:22,0.0000138,
06:39:24,0.0000391,
06:39:26,0.0000049,
06:39:28,-0.0000085,
06:39:30,0.0000228,
06:39:32,0.0001246,
06:39:34,-0.0000185,
06:39:36,0.0000503,
06:39:38,0.0000005,
06:39:40,0.0000478,
06:39:42,0.0000292,
06:39:44,0.0000210,
06:39:46,-0.0000034,
06:39:48,-0.0000108,
06:39:50,0.0000328,
06:39:52,0.0000078,
06:39:54,0.0000442,
06:39:56,0.0000038,
06:39:58,0.0000645,
06:40:00,0.0000180,
06:40:03,0.0000134,
06:40:05,0.0000271,
06:40:07,0.0000640,
06:40:09,0.0000283,
06:40:11,-0.0000034,
06:40:13,-0.0038848,
06:40:15,0.0000516,
06:40:17,0.0000589,
06:40:19,0.0000654,
06:40:21,0.0000048,
06:40:23,0.0000800,
06:40:25,0.0000247,
06:40:27,0.0000517,
06:40:29,0.0000061,
06:40:31,0.0000381,
06:40:33,0.0000567,
06:40:35,0.0000397,
06:40:37,0.0000298,
06:40:39,0.0000495,
06:40:41,0.0000191,
06:40:43,0.0000579,
06:40:45,0.0000320,
06:40:47,0.0000279,
06:40:49,0.0000298,
06:40:51,0.0000531,
06:40:53,0.0000562,
06:40:55,0.0000378,
06:40:57,0.0000735,
06:40:59,0.0000391,
06:41:01,0.0000481,
06:41:03,0.0000535,
06:41:05,0.0000361,
06:41:07,0.0000554,
06:41:09,0.0000500,
06:41:11,0.0000365,
06:41:13,0.0000625,
06:41:15,0.0000181,
06:41:17,0.0000851,
06:41:19,0.0000990,
06:41:21,-0.0000002,
06:41:23,0.0000062,
06:41:25,0.0000631,
06:41:27,0.0000505,
06:41:29,0.0000782,
06:41:31,0.0000450,
06:41:33,0.0000636,
06:41:35,0.0000672,
06:41:37,0.0000587,
06:41:39,0.0000294,
06:41:41,0.0000552,
06:41:43,0.0000220,
06:41:45,0.0000606,
06:41:47,0.0000621,
06:41:49,0.0000580,
06:41:51,0.0000734,
06:41:53,0.0001448,
06:41:55,0.0000492,
06:41:57,0.0000580,
06:41:59,0.0000532,
06:42:01,0.0000748,
06:42:03,0.0000815,
06:42:05,0.0000809,
06:42:07,0.0000586,
06:42:09,0.0001034,
06:42:12,0.0000907,
06:42:14,0.0000619,
06:42:16,0.0000694,
06:42:18,0.0001022,
06:42:20,0.0001005,
06:42:22,0.0000959,
06:42:24,0.0000918,
06:42:26,0.0002094,
06:42:28,0.0000965,
06:42:30,-0.0000091,
